Date,APOLLOHOSP,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,HDFCLIFE,HEROMOTOCO,HINDALCO,ICICIBANK,INDUSINDBK,ITC,KOTAKBANK,LT,MARUTI,NESTLEIND,NTPC,ONGC,RELIANCE,SHREECEM,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
2020-01-02,0.04677336493339175,-0.00928076618687375,0.013466532532261464,0.0034798647131741444,0.004182778580467202,0.004513346774855834,-0.005055822683112933,-0.004018399422022788,0.020387721656364148,-0.0012752358782894394,0.02693218754814833,0.007147151948420714,0.029670613286149373,0.0073229742683302785,-0.0014945004735106245,0.026628141792755997,0.0024792336786026554,-0.0033685484804244223,-0.001234835284793626,0.004696730355967095,0.016881047022518254,0.043915840109766985,-0.0015451177071981361,0.03590561217756672,-0.004600988869105982,0.005169677180633609,0.0007357985129332596,0.043280915463002986,0.0024193810188437178
2020-01-03,-0.0057368591459198166,-0.015808356143742257,-0.016948704819913816,-0.01246526241783236,-0.000219721187283093,-0.00479297497361998,-0.0075255805996142745,0.003546522115993637,-0.0056128654661995354,0.0011930343966266848,-0.016949544927406697,-0.003242394946089669,-9.812384603427368e-05,-0.005644443052238692,-0.008682296825825686,-0.0076482918953371375,-0.010367561200965849,-0.00925902567274037,-0.017030550764484315,0.0031188625671608973,0.0012042596812012571,-0.005189573486487152,-0.016055192513256492,-0.0023746722805833755,0.019733105687318724,0.011744595971747044,-0.013854641955729564,-0.0060490756286003,0.01121358545763121
2020-01-06,-0.016007922508858595,-0.011260949243251885,-0.03297452872473745,-0.04805482229785023,-0.012047699631826218,-0.0055272915096652945,-0.006832549604686621,-0.02945972427810549,-0.017836944642401646,-0.026748890285508684,-0.03359091530274556,-0.02470646272866708,-0.03966163256365388,-0.014358328835966607,-0.00274949304728646,-0.013802201655763329,-0.02963849676214193,-0.01219923402791278,-0.0037775239043824137,-0.0172756312665189,-0.023465485016113143,-0.0027425569807237064,-0.01935648542260096,-0.021841114961750164,-9.086410525379432e-05,-0.006082129651882054,0.016447332079949466,-0.0148278434694087,0.00417283387413535
2020-01-07,0.011015990136214605,9.877181101569328e-05,0.005838496302393934,0.0027360018069602153,-0.010170499067823488,0.004803075476836382,0.003955756669361983,0.0,0.016647082152464885,-0.0085238009012448,-0.002152324112480395,-0.005340443175628656,-0.005288219534962002,0.0010628122735659457,0.011012885490033474,0.0028438733736881505,0.00442055069532459,-0.008771340872551029,0.013781814030271032,-0.003968259175620622,0.015267530764691194,0.04178163646049405,0.008931439913998845,0.006004138923475026,0.002451103939169242,0.008659118660631637,0.0011644995320852908,0.02024071338758082,0.012023414992514468
2020-01-08,-0.0034209575204033208,0.006986858170976532,0.005465634790408947,0.010499513097363461,0.030424382832532973,-0.004290293891307804,-0.008249912489640722,-0.027101930191815782,-0.001747754831076986,-0.01307460298522509,-0.0069670537670873875,0.005815886524478418,-0.002088895888413719,-0.0048983558389283045,-0.009622108835660512,-0.022167367338914418,-0.005443410782002764,0.00700790818648781,-0.004989666901048946,-0.018459618300041447,-0.007538539994248653,0.021536979263258597,0.0042779313059801965,-0.0017869476443687251,0.02214786498136809,-0.009438285815032279,-0.014457998073637587,0.017953909555187893,-0.0015686034588860772
2020-01-09,0.004029432015875905,0.008608732231115808,0.026942287376430406,0.01816758560161285,0.0027204978602832384,-0.007469286063904292,0.011445824404493795,-0.011049820702069425,0.004205226098367978,0.015839032876773726,0.016023330498302964,0.03796207868821575,0.03307510796167415,0.006808563322938079,0.0061448266625257816,0.018867740989483912,0.027022376827756742,0.017372767160664947,-0.00501462322483961,0.002023063658004333,0.02277016950958112,0.016495478510032503,0.038155956169289795,0.01648617045130024,-0.01830188059130812,0.004988881473117174,0.01747082651051974,0.015861180105447143,-0.004523595900600751
2020-01-10,0.004248900676430123,0.005010597447575047,-0.0024510469177701174,0.004994514531795903,-0.006760479525205504,-0.0037891489168946565,0.007206461620085683,0.036205308430206425,-0.013390961399413778,0.003772748010380908,0.0035524016043679218,-0.011136257682624481,-0.010937468645546601,0.00928667242146964,0.011732294884633787,0.006399682544445267,0.014095202406255057,0.002891268445610281,0.007928308532781932,0.0036312696985229525,-0.0002261012590282689,0.023001454764076022,0.03821936552349057,0.006292935154738369,-0.0003613672314847515,0.0033550267731978106,-0.008112149771911482,0.012816355801475363,-0.007518808365140729
2020-01-13,-0.0016502423605513465,-0.00230818939490751,0.008816947304847639,0.0047295969955373765,0.025706122192165583,0.01834400166118237,0.008726321319027132,0.029989052695080853,0.003684503647638543,0.0013953107985237613,-0.0014194613322565974,-0.003058860312134297,0.03194043902587437,0.005238356661588931,0.0037917132568319185,0.007596001835533907,0.0030238928328406123,-0.0018811017209830502,0.011981113213155311,0.01041672406505658,-0.002555475086883383,0.0205117074135943,0.03341807667277278,0.01945168042532814,-0.010536190579536028,0.012291270225467008,0.00423684334611169,0.005407684008788388,0.012042404265741453
2020-01-14,0.006618045822877425,0.002437210803753236,0.010478695262906764,0.006820247795367453,0.0009592586933280882,0.019528218308900495,0.01372306834194515,0.006595989991991954,-0.017989472637481994,0.018689745033917068,0.0035448460184790264,-0.0018583912528270556,-0.038398785617139275,0.01658069073305074,-0.008491946214642051,-0.006464225182364824,0.004626977962116747,0.014248263625057836,0.014271394105332761,-0.0031935659876790343,-0.009306662583784906,-0.011361327901962493,0.0987941490181809,0.0057324159238079445,0.007527378313513569,0.013147303413217555,0.007007638363481469,0.003261756689865325,0.00937510393295363
2020-01-15,0.012411707124690929,0.007052052223155683,0.0035834536883710528,0.003392759422419947,-0.003201027019409424,0.002910289853946576,-0.000516395570473542,-0.002350729842662693,0.0037373911277234907,0.026558079375888978,0.007988750366109467,-0.0037271755614029416,-0.05632703212069773,-0.0035004920359718887,-0.0007159485993986442,-0.0018870066702798192,0.01293252813189203,-0.0005650689080741577,0.002829987755911468,-0.003203860110450495,-0.0036354998944781464,0.0071286385814957635,0.004737237094635627,0.00699513186592059,0.009021668336312969,-0.0013824000984146909,0.015094145168291844,0.005161460101214463,-0.03541773687208481
2020-01-16,0.05130823891739118,-0.0036724202283804825,0.003435481317108545,0.0030851403883153956,0.012848571341339906,0.011509533076856239,-0.007778105067965665,-0.010409353116094368,-0.014787227314308468,-0.01702413379605103,-0.018899689018005813,0.002889862276847162,-0.01008282766332814,-0.006830178351907652,0.015368333392852589,-0.003253948884452395,-0.0027165594358754684,0.032748155125990934,-0.019568513900669594,-0.0012041060984989075,0.009177835236724856,-0.01861843452901605,-0.018564442101394504,-0.015454421384340687,0.005329590119683647,-0.015589731198594576,0.006771173384128513,-0.007606779553141368,0.008822984500623705
2020-01-17,0.016853148315435617,0.001926102425661121,0.00960330976366591,0.002721251087708566,0.05371175292333572,-0.008223562751878476,0.00010408162132126032,-0.011240133330119955,0.00024692325679922297,0.007977949648101178,0.0019061678531231525,-0.00953998357991356,-0.02497661628529874,-0.00332849529333869,-0.0020296643236928113,-0.011511541642461676,0.007675505652512924,0.005491268420327193,-0.0020605818656177647,0.007202924255780549,0.027639723043366295,0.001503785081766818,-0.010332999564428699,0.0017177917733669215,-0.008838277479951003,-0.005636296781511451,-0.0034850025473375456,0.0032145894660627413,0.0025920030307437576
2020-01-20,0.006742369901517233,-0.00462894101364808,-0.014750562321621618,-0.018880951393661707,0.01715040678645549,-0.004490857511474332,-0.0003123408903686735,-0.03300629745276831,-0.015590371683020065,-0.015771602267480814,-0.01317857797787537,0.0052488411743068656,-0.015125874681458798,0.008093837014053243,-0.04838093797347696,0.004131940342541953,-0.009425718709728291,-0.001438922742001793,-0.02464102068561363,-0.02013761138350892,-0.03125501277450075,-0.008299872438143353,0.007466158641478923,-0.00933165535864526,-0.02221326241877173,-0.00032120258019556356,-0.0007574047396403987,-0.004266087549522036,-0.012422544291667203
2020-01-21,-0.0020579584933481283,-0.0021448710395969577,-0.004024718341648404,-0.0033770776183116268,0.005977748729978794,0.00025718019535183527,-0.01415785818524403,0.0049590978409980975,0.006248718520338279,-0.0070208405161234005,-0.010425645242052509,-0.007130132337677587,0.0032980018053178823,-0.01436476065534518,0.004440310718305792,-0.005551422310999749,-0.01992307027028253,-0.008893146108890278,-0.009345849614140466,-0.0012212621024038934,0.0010109770253485459,-0.007794045154085501,0.006892527353270168,-0.029998112391048968,0.00032245403895731796,0.0008991230244748269,-0.009856068753686584,0.0035525784795167477,-0.003635608484056233
2020-01-22,0.0050603516801077195,-0.00669001099302259,0.0013835379514008114,0.0008695046612490539,0.005359330732705304,-0.0015761396478182028,-0.003809502596468333,-0.05203559468490275,0.017699577099400857,0.00014594257750881795,-0.007584074516779436,-0.015561586416901314,-0.006719839083112857,-0.0016788830806023119,-0.024669522585238742,-0.0062776006577807105,-0.023140928930729356,0.017383180403659656,-0.043617903416740426,-0.05311721849069458,-0.00035860406156207504,0.0027495751982241287,-0.0019459045479640572,-0.002312881857715089,0.016377827403768776,-0.00019262915046873493,0.0012320863256704289,-0.001473045297327834,-0.005071519011100674
2020-01-23,0.03158621287129718,-0.0036472462171400284,-0.0013939855482231018,-0.003967201623136828,0.017628013541058175,0.0021223788610991922,-0.013771260497387704,-0.006010701061698113,0.005289941125297714,0.012715525318818744,0.004899568694722979,0.009233394153525868,0.0033092876765500245,-0.0006303569951159077,0.01275338146998642,0.029014102982730963,0.0016103401075892236,9.609117175757069e-06,0.01196556258029587,0.011955749349340046,-0.004248094579200323,0.0027053078875013343,0.021072377637325418,0.01088676567741513,-0.007253554107437902,-0.012664106349939516,0.022211432274330315,0.010984845354489826,0.011525719674716585
