Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,2454.89990234375,2462.550048828125,2427.35009765625,2432.550048828125,2282.14892578125,314519
2020-01-02,2447.800048828125,2452.0,2417.050048828125,2429.449951171875,2279.240478515625,546945
2020-01-03,2420.0,2449.0,2415.0,2432.35009765625,2281.961669921875,544720
2020-01-06,2428.949951171875,2428.949951171875,2360.050048828125,2368.14990234375,2221.730712890625,624665
2020-01-07,2378.0,2399.89990234375,2337.0,2348.050048828125,2202.87353515625,620687
2020-01-08,2322.0,2345.050048828125,2310.550048828125,2317.550048828125,2174.259521484375,595883
2020-01-09,2341.0,2365.0,2326.10009765625,2354.550048828125,2208.9716796875,732115
2020-01-10,2357.0,2387.699951171875,2351.0,2363.449951171875,2217.3212890625,578287
2020-01-13,2382.89990234375,2382.89990234375,2352.35009765625,2366.75,2220.41748046875,434063
2020-01-14,2367.0,2418.800048828125,2361.050048828125,2411.39990234375,2262.306640625,787340
2020-01-15,2419.949951171875,2480.550048828125,2414.0,2476.300048828125,2323.194091796875,1051367
2020-01-16,2474.949951171875,2474.949951171875,2427.0,2434.5,2283.978515625,590255
2020-01-17,2445.0,2474.89990234375,2421.60009765625,2454.0,2302.27294921875,457663
2020-01-20,2454.0,2459.64990234375,2410.10009765625,2415.60009765625,2266.24755859375,320280
2020-01-21,2410.0,2412.64990234375,2375.0,2398.699951171875,2250.391845703125,568473
2020-01-22,2408.699951171875,2410.0,2379.0,2399.050048828125,2250.72021484375,346888
2020-01-23,2397.0,2434.85009765625,2380.0,2429.75,2279.52197265625,315469
2020-01-24,2440.0,2474.800048828125,2427.10009765625,2468.64990234375,2316.01708984375,519690
2020-01-27,2456.0,2498.5,2425.050048828125,2455.75,2303.914794921875,897656
2020-01-28,2456.75,2508.949951171875,2440.0,2468.85009765625,2316.20458984375,904634
2020-01-29,2484.0,2510.0,2470.0,2486.35009765625,2332.623046875,787135
2020-01-30,2486.949951171875,2522.0,2464.0,2482.300048828125,2328.8232421875,797868
2020-01-31,2508.0,2521.89990234375,2492.050048828125,2501.85009765625,2347.164794921875,574957
2020-02-03,2391.0,2469.0,2358.0,2376.14990234375,2229.236083984375,1507692
2020-02-04,2412.0,2484.60009765625,2400.800048828125,2462.050048828125,2309.825439453125,1187298
